ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_Customer_new,Age,Children,Top_Spent,Total_Spent,Total_Purchases,Preferred_Channel,Total_Visits,Visit_Purchase_Ratio,Cluster,Visit_Purchase_Ratio_log,Visit_Purchase_Ratio_capped,Visit_Purchase_Ratio_Capped
1419,1950,2,5,34026.0,1,1,100,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2013-08-05,75,2,MntWines,76,6,NumStorePurchases,5,0.8333319444467593,1,0.6061350459955337,0.8333319444467593,0.8333319444467593
9150,1963,4,4,48918.0,1,1,247,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,2014-04-12,62,2,MntWines,62,5,NumStorePurchases,4,0.7999984000032001,1,0.5877857760146129,0.7999984000032001,0.7999984000032001
7960,1962,0,5,82122.0,0,0,316,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,2013-08-15,63,0,MntWines,1382,25,NumStorePurchases,1,0.0399999840000064,2,0.039220697768671944,0.0399999840000064,0.0399999840000064
1250,1976,2,4,37697.0,1,0,135,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,2014-02-07,49,1,MntWines,84,6,NumStorePurchases,6,0.9999983333361112,0,0.6931463472276537,0.9999983333361112,0.9999983333361112
9905,1952,2,5,34074.0,1,1,274,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,2013-07-13,73,2,MntWines,255,9,NumWebPurchases,6,0.666665925926749,1,0.5108251793219414,0.666665925926749,0.666665925926749
10691,1960,3,3,28520.0,1,1,291,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2013-06-14,65,2,MntGoldProds,43,4,NumStorePurchases,6,1.499996250009375,1,0.9162892318767801,1.499996250009375,1.499996250009375
7002,1955,2,4,62535.0,0,1,61,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,2013-10-03,70,1,MntWines,398,13,NumStorePurchases,3,0.23076905325457442,1,0.2076392205475758,0.23076905325457442,0.23076905325457442
2952,1977,3,4,36273.0,1,0,330,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,2014-04-16,48,1,MntMeatProducts,76,6,NumWebPurchases,6,0.9999983333361112,0,0.6931463472276537,0.9999983333361112,0.9999983333361112
8439,1964,2,5,63404.0,0,2,120,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,2014-06-06,61,2,MntWines,902,13,NumWebPurchases,4,0.30769207100609924,1,0.2682638055993271,0.30769207100609924,0.30769207100609924
762,1981,0,5,75774.0,1,0,31,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,2014-05-02,44,1,MntWines,823,20,NumStorePurchases,4,0.19999990000005,2,0.1823214734606595,0.19999990000005,0.19999990000005
2831,1976,2,5,78416.0,0,1,576,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,2014-06-27,49,1,MntWines,1179,24,NumStorePurchases,3,0.12499994791668836,2,0.11778298936010537,0.12499994791668836,0.12499994791668836
6977,1974,2,5,75702.0,0,1,298,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,2012-10-14,51,1,MntWines,1921,28,NumStorePurchases,6,0.21428563775512938,2,0.1941559514157679,0.21428563775512938,0.21428563775512938
6289,1951,3,5,59385.0,1,1,593,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,2013-04-28,74,2,MntWines,185,8,NumStorePurchases,5,0.6249992187509766,1,0.4855073350129555,0.6249992187509766,0.6249992187509766
4168,1966,2,4,37070.0,1,1,414,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,2013-03-20,59,2,MntWines,433,14,NumStorePurchases,7,0.49999964285739795,0,0.405464870013068,0.49999964285739795,0.49999964285739795
8397,1951,2,3,44689.0,1,1,197,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,2014-01-10,74,2,MntWines,34,4,NumStorePurchases,7,1.7499956250109376,1,1.0115993207721008,1.7499956250109376,1.7499956250109376
9284,1958,2,5,53977.0,0,1,162,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,2013-06-08,67,1,MntWines,907,22,NumStorePurchases,5,0.2272726239669891,1,0.20479432847096377,0.2272726239669891,0.2272726239669891
6237,1966,4,4,7144.0,0,2,152,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,2013-12-07,59,2,MntGoldProds,416,25,NumWebPurchases,0,0.0,0,0.0,0.0,0.0
3130,1964,2,4,18701.0,1,1,75,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2013-06-04,61,2,MntWines,44,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
1619,1956,2,3,90369.0,0,0,594,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,2014-04-28,69,0,MntMeatProducts,1588,16,NumCatalogPurchases,1,0.06249996093752441,2,0.06062458505175126,0.06249996093752441,0.06249996093752441
1990,1974,4,4,63159.0,0,0,105,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,2012-11-05,51,0,MntWines,1797,16,NumStorePurchases,3,0.18749988281257324,2,0.1718501582425055,0.18749988281257324,0.18749988281257324
5513,1966,2,5,37758.0,1,1,82,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2012-10-04,59,2,MntWines,40,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
269,1963,4,4,46757.0,0,1,341,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,2012-11-16,62,1,MntWines,1143,15,NumStorePurchases,9,0.5999996000002666,1,0.470003379245871,0.5999996000002666,0.5999996000002666
8093,1969,3,3,79734.0,0,0,598,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,2014-06-28,56,0,MntWines,914,13,NumStorePurchases,1,0.07692301775152481,2,0.0741079172087077,0.07692301775152481,0.07692301775152481
10513,1992,2,5,63207.0,0,0,412,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,2013-01-20,33,0,MntMeatProducts,1502,11,NumStorePurchases,7,0.6363630578517656,2,0.49247613156269954,0.6363630578517656,0.6363630578517656
10177,1954,2,2,72071.0,0,1,285,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,2013-02-14,71,1,MntWines,1338,17,NumStorePurchases,2,0.11764698961941787,2,0.11122557319075424,0.11764698961941787,0.11764698961941787
2549,1983,4,5,21840.0,1,0,442,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,2013-07-21,42,1,MntWines,27,4,NumStorePurchases,9,2.2499943750140625,0,1.1786532655752444,2.2499943750140625,2.2499943750140625
5782,1982,0,5,58582.0,0,1,603,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,2013-09-28,43,1,MntWines,763,20,NumWebPurchases,5,0.24999987500006252,0,0.22314345131425478,0.24999987500006252,0.24999987500006252
10057,1951,2,4,72282.0,0,0,401,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,2013-07-19,74,0,MntWines,1331,21,NumStorePurchases,7,0.3333331746032502,1,0.2876819534042115,0.3333331746032502,0.3333331746032502
10307,1956,2,3,50387.0,0,2,659,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2013-08-31,69,2,MntWines,525,16,NumStorePurchases,5,0.31249980468762206,1,0.2719335666741999,0.31249980468762206,0.31249980468762206
8566,1961,4,5,32583.0,1,1,313,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014-06-15,64,2,MntWines,9,3,NumStorePurchases,7,2.333325555581481,1,1.2039704709976582,2.333325555581481,2.333325555581481
2415,1962,2,5,62568.0,0,1,139,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,2014-04-07,63,1,MntMeatProducts,953,13,NumWebPurchases,4,0.30769207100609924,1,0.2682638055993271,0.30769207100609924,0.30769207100609924
5684,1971,3,2,44635.0,1,1,236,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-10-11,54,2,MntWines,68,5,NumStorePurchases,7,1.3999972000056,0,0.875467570688886,1.3999972000056,1.3999972000056
8334,1971,3,4,33316.0,1,1,83,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,2013-10-04,54,2,MntWines,131,7,NumStorePurchases,6,0.8571416326548106,0,0.6190385490662886,0.8571416326548106,0.8571416326548106
9166,1968,2,3,63967.0,0,1,187,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,2013-08-09,57,1,MntWines,882,20,NumStorePurchases,2,0.099999950000025,2,0.0953101343498011,0.099999950000025,0.099999950000025
1440,1978,0,5,52513.0,0,0,80,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,2012-09-04,47,0,MntWines,1149,23,NumWebPurchases,7,0.30434769376187226,2,0.2657030642837693,0.30434769376187226,0.30434769376187226
78,1969,2,3,25293.0,1,0,318,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,2013-09-15,56,1,MntWines,37,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
5441,1965,4,6,54111.0,0,1,534,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,2013-08-25,60,1,MntWines,388,13,NumStorePurchases,5,0.38461508875762407,1,0.32542218675955586,0.38461508875762407,0.38461508875762407
5302,1986,2,5,78394.0,0,0,306,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,2013-02-15,39,0,MntMeatProducts,1428,15,NumCatalogPurchases,2,0.1333332444445037,2,0.12516306452268267,0.1333332444445037,0.1333332444445037
4687,1958,3,3,80739.0,0,0,484,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,2013-05-23,67,0,MntMeatProducts,1633,23,NumCatalogPurchases,1,0.043478241965981754,2,0.04255959630286161,0.043478241965981754,0.043478241965981754
1087,1975,3,5,22669.0,1,0,461,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,2013-05-22,50,1,MntGoldProds,173,7,NumWebPurchases,9,1.2857124489822158,0,0.8266777696138645,1.2857124489822158,1.2857124489822158
6859,1987,2,4,29236.0,1,0,168,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,2013-10-08,38,1,MntWines,99,7,NumWebPurchases,9,1.2857124489822158,0,0.8266777696138645,1.2857124489822158,1.2857124489822158
9860,1959,2,5,44911.0,0,1,308,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2013-03-15,66,1,MntWines,215,9,NumWebPurchases,7,0.7777769135812072,1,0.5753636587928728,0.7777769135812072,0.7777769135812072
7129,1962,4,3,54693.0,0,1,346,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,2013-02-17,63,1,MntWines,929,23,NumStorePurchases,6,0.26086945179589055,1,0.23180152410233693,0.26086945179589055,0.26086945179589055
5866,1974,2,5,48186.0,1,0,415,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,2014-03-20,51,1,MntWines,219,9,NumWebPurchases,7,0.7777769135812072,0,0.5753636587928728,0.7777769135812072,0.7777769135812072
10521,1977,2,3,54809.0,1,1,234,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,2013-09-11,48,2,MntWines,174,8,NumStorePurchases,4,0.4999993750007813,0,0.40546469144193176,0.4999993750007813,0.4999993750007813
7393,1978,2,5,41580.0,1,1,216,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2012-12-10,47,2,MntWines,92,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
7849,1970,4,3,80336.0,0,0,189,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,2013-09-09,55,0,MntMeatProducts,1052,24,NumStorePurchases,1,0.04166664930556279,2,0.040821977853595266,0.04166664930556279,0.04166664930556279
332,1957,2,3,47743.0,0,1,457,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,2013-03-22,68,1,MntWines,275,11,NumStorePurchases,6,0.5454540495872277,1,0.4353177504024708,0.5454540495872277,0.5454540495872277
9847,1955,0,3,62972.0,0,1,58,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,2012-08-03,70,1,MntWines,587,14,NumWebPurchases,6,0.42857112244919826,1,0.35667472965314817,0.42857112244919826,0.42857112244919826
531,1954,4,2,57333.0,0,1,468,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,2012-09-22,71,1,MntWines,1662,22,NumStorePurchases,6,0.27272714876038695,2,0.24116195941433022,0.27272714876038695,0.27272714876038695
9576,1982,4,5,32313.0,1,0,220,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,2013-02-11,43,1,MntWines,159,8,NumWebPurchases,9,1.124998593751758,0,0.7537711406122826,1.124998593751758,1.124998593751758
6906,1953,3,6,84953.0,0,0,55,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,2013-06-03,72,0,MntMeatProducts,1024,17,NumCatalogPurchases,2,0.11764698961941787,1,0.11122557319075424,0.11764698961941787,0.11764698961941787
7419,1968,3,2,27071.0,1,0,483,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-04-23,57,1,MntMeatProducts,35,5,NumStorePurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
3170,1957,3,5,68148.0,0,0,659,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,2013-08-31,68,0,MntMeatProducts,1042,14,NumStorePurchases,2,0.1428570408163994,1,0.13353130333886812,0.1428570408163994,0.1428570408163994
8527,1965,3,5,65735.0,1,1,152,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,2013-12-07,60,2,MntWines,395,14,NumWebPurchases,7,0.49999964285739795,1,0.405464870013068,0.49999964285739795,0.49999964285739795
7872,1975,4,3,86836.0,0,0,255,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,2012-09-12,50,0,MntMeatProducts,557,22,NumCatalogPurchases,5,0.2272726239669891,2,0.20479432847096377,0.2272726239669891,0.2272726239669891
9931,1963,4,3,4023.0,1,1,487,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,2014-06-23,62,2,MntWines,9,0,NumWebPurchases,19,1899999.9999999998,3,4.61512051684126,100.0,100.0
10595,1990,2,3,30093.0,0,0,164,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-07-08,35,0,MntMeatProducts,69,5,NumStorePurchases,7,1.3999972000056,0,0.875467570688886,1.3999972000056,1.3999972000056
4609,1966,4,3,57705.0,0,1,219,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,2014-01-11,59,1,MntWines,486,15,NumWebPurchases,6,0.39999973333351113,1,0.3364720461451313,0.39999973333351113,0.39999973333351113
5010,1988,2,4,25008.0,1,0,25,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2014-02-02,37,1,MntGoldProds,34,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
4427,1995,0,4,83257.0,0,0,381,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,2012-09-18,30,0,MntMeatProducts,1365,27,NumStorePurchases,6,0.22222213991772596,2,0.2006706281221065,0.22222213991772596,0.22222213991772596
11148,1975,2,5,22280.0,1,0,397,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013-05-19,50,1,MntMeatProducts,13,3,NumStorePurchases,8,2.666657777807407,0,1.2992805598929789,2.666657777807407,2.666657777807407
1168,1978,4,3,72159.0,0,0,624,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,2012-10-29,47,0,MntMeatProducts,1401,20,NumStorePurchases,2,0.099999950000025,2,0.0953101343498011,0.099999950000025,0.099999950000025
9595,1961,2,5,64260.0,0,0,218,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,2013-01-11,64,0,MntMeatProducts,1574,13,NumCatalogPurchases,3,0.23076905325457442,2,0.2076392205475758,0.23076905325457442,0.23076905325457442
10163,1984,4,4,82733.0,0,0,211,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,2013-09-10,41,0,MntWines,1323,19,NumWebPurchases,4,0.21052620498620792,2,0.19105514522957245,0.21052620498620792,0.21052620498620792
2886,1971,3,2,74290.0,0,1,254,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,2013-08-12,54,1,MntWines,1217,28,NumWebPurchases,6,0.21428563775512938,2,0.1941559514157679,0.21428563775512938,0.21428563775512938
6710,1951,3,4,58217.0,2,1,363,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2012-11-17,74,3,MntWines,103,6,NumStorePurchases,6,0.9999983333361112,1,0.6931463472276537,0.9999983333361112,0.9999983333361112
5316,1976,3,5,21024.0,0,0,77,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,2013-07-04,49,0,MntWines,84,6,NumStorePurchases,7,1.1666647222254631,0,0.7731889907986774,1.1666647222254631,1.1666647222254631
9029,1972,4,3,70116.0,0,0,543,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,2013-01-26,53,0,MntWines,1536,22,NumStorePurchases,1,0.04545452479339782,2,0.044451742807996776,0.04545452479339782,0.04545452479339782
521,1985,2,5,54006.0,1,0,381,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,2012-09-18,40,1,MntMeatProducts,581,16,NumWebPurchases,7,0.4374997265626709,0,0.36290530347207794,0.4374997265626709,0.4374997265626709
1459,1966,4,3,69063.0,0,1,149,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,2012-11-07,59,1,MntWines,928,13,NumWebPurchases,3,0.23076905325457442,2,0.2076392205475758,0.23076905325457442,0.23076905325457442
10241,1975,0,2,11448.0,0,0,323,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2013-12-15,50,0,MntFishProducts,14,3,NumStorePurchases,6,1.9999933333555555,0,1.0986100664508256,1.9999933333555555,1.9999933333555555
1630,1979,2,4,61825.0,0,1,145,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,2013-08-07,46,1,MntWines,424,14,NumStorePurchases,4,0.2857140816327988,0,0.2513142695508481,0.2857140816327988,0.2857140816327988
3254,1971,2,3,70886.0,1,0,299,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,2013-10-14,54,1,MntWines,960,13,NumWebPurchases,2,0.15384603550304962,2,0.14310074107664442,0.15384603550304962,0.15384603550304962
9064,1982,2,3,69109.0,0,0,192,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,2012-11-09,43,0,MntWines,1555,19,NumStorePurchases,4,0.21052620498620792,2,0.19105514522957245,0.21052620498620792,0.21052620498620792
3678,1973,2,6,60208.0,1,1,148,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,2012-10-07,52,2,MntWines,656,18,NumWebPurchases,7,0.3888886728396262,2,0.32850391141655483,0.3888886728396262,0.3888886728396262
4227,1968,3,5,32889.0,1,1,125,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2013-09-06,57,2,MntWines,55,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
9467,1984,2,4,34738.0,1,0,227,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2014-05-11,41,1,MntMeatProducts,20,4,NumStorePurchases,6,1.499996250009375,0,0.9162892318767801,1.499996250009375,1.499996250009375
8486,1971,3,5,30538.0,1,0,16,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,2012-10-01,54,1,MntWines,367,13,NumWebPurchases,10,0.7692301775152481,0,0.5705445240196538,0.7692301775152481,0.7692301775152481
2186,1977,0,5,82326.0,0,0,201,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,2014-03-10,48,0,MntWines,2257,21,NumCatalogPurchases,2,0.09523804988664292,2,0.09097173679787807,0.09523804988664292,0.09523804988664292
3286,1967,4,2,26642.0,1,0,5,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-03-01,58,1,MntMeatProducts,42,5,NumStorePurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
8602,1964,2,2,69932.0,0,1,250,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,2013-06-12,61,1,MntWines,1049,24,NumStorePurchases,4,0.16666659722225116,2,0.15415062030347182,0.16666659722225116,0.16666659722225116
3722,1972,2,4,44503.0,1,1,330,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-04-16,53,2,MntWines,48,5,NumStorePurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
6715,1948,4,4,60200.0,0,1,22,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,2013-01-02,77,1,MntWines,685,19,NumStorePurchases,6,0.31578930747931183,1,0.2744367193860293,0.31578930747931183,0.31578930747931183
4796,1952,2,2,49638.0,0,1,396,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,2014-04-19,73,1,MntWines,39,4,NumStorePurchases,2,0.49999875000312505,1,0.4054642747765672,0.49999875000312505,0.49999875000312505
9612,1987,0,4,23830.0,0,0,135,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014-02-07,38,0,MntGoldProds,43,4,NumStorePurchases,7,1.7499956250109376,0,1.0115993207721008,1.7499956250109376,1.7499956250109376
3766,1959,3,6,33051.0,0,0,336,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,2012-08-16,66,0,MntMeatProducts,835,18,NumWebPurchases,9,0.49999972222237654,1,0.4054649229230649,0.49999972222237654,0.49999972222237654
1399,1958,2,3,72905.0,0,0,433,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,2014-01-21,67,0,MntMeatProducts,1515,19,NumStorePurchases,1,0.05263155124655198,2,0.05129326807177457,0.05263155124655198,0.05263155124655198
1570,1951,4,5,69702.0,0,1,391,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,2013-02-19,74,1,MntWines,1039,24,NumStorePurchases,4,0.16666659722225116,1,0.15415062030347182,0.16666659722225116,0.16666659722225116
3426,1975,2,2,70300.0,1,0,314,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,2013-07-15,50,1,MntWines,1596,23,NumStorePurchases,8,0.34782593572785403,2,0.2984928763540755,0.34782593572785403,0.34782593572785403
3074,1984,4,3,70643.0,0,0,319,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,2012-10-15,41,0,MntWines,1828,17,NumCatalogPurchases,6,0.3529409688582536,2,0.30228071842032667,0.3529409688582536,0.3529409688582536
8341,1969,4,3,30396.0,1,0,634,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,2014-04-30,56,1,MntWines,34,4,NumStorePurchases,7,1.7499956250109376,0,1.0115993207721008,1.7499956250109376,1.7499956250109376
5180,1968,4,2,50616.0,0,1,373,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,2014-04-18,57,1,MntWines,149,8,NumWebPurchases,7,0.8749989062513672,0,0.6286080760895999,0.8749989062513672,0.8749989062513672
6461,1969,3,4,62772.0,0,1,397,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,2013-05-19,56,1,MntWines,946,22,NumStorePurchases,2,0.09090904958679565,2,0.08701133911085839,0.09090904958679565,0.09090904958679565
7679,1985,4,4,30298.0,0,0,398,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,2014-05-19,40,0,MntMeatProducts,28,5,NumStorePurchases,3,0.5999988000024,0,0.47000287924695433,0.5999988000024,0.5999988000024
10702,1984,2,4,52413.0,1,0,62,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,2012-11-03,41,1,MntWines,450,15,NumWebPurchases,7,0.46666635555576297,0,0.3829920401350126,0.46666635555576297,0.46666635555576297
7505,1957,4,3,44155.0,1,1,390,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2014-01-19,68,2,MntWines,46,4,NumStorePurchases,4,0.9999975000062501,1,0.6931459305622891,0.9999975000062501,0.9999975000062501
5113,1971,4,2,86979.0,0,0,150,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,2013-11-07,54,0,MntMeatProducts,1702,15,NumWebPurchases,2,0.1333332444445037,2,0.12516306452268267,0.1333332444445037,0.1333332444445037
10858,1975,2,5,76532.0,1,1,189,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,2013-09-09,50,2,MntWines,820,21,NumWebPurchases,5,0.2380951247166073,2,0.21357400872300691,0.2380951247166073,0.2380951247166073
2961,1982,2,3,42081.0,1,0,545,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,2013-02-26,43,1,MntWines,382,13,NumWebPurchases,6,0.46153810650914884,0,0.3794893787900813,0.46153810650914884,0.46153810650914884
2747,1988,4,3,67546.0,0,0,658,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2012-08-31,37,0,MntWines,2126,19,NumCatalogPurchases,3,0.15789465373965592,2,0.14660340242157566,0.15789465373965592,0.15789465373965592
3010,1989,3,5,88420.0,0,0,31,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,2014-05-02,36,0,MntWines,2069,19,NumStorePurchases,1,0.05263155124655198,2,0.05129326807177457,0.05263155124655198,0.05263155124655198
